participant_id,difficulty,duration_Description,duration_Actions,fix_freq_Ticket,fix_freq_Description,fix_freq_Map,fix_freq_Diagnostics,fix_freq_Actions,time_1st_fix_Diagnostics,visit_freq_Ticket,visit_freq_Map,visit_freq_Actions,visit_len_Ticket,visit_len_Description,visit_len_Diagnostics,visit_len_Actions
1,Easy,138.5584027868592,151.53652542641672,0.05431240512770875,0.9776232922987574,0.46165544358552435,1.9824027871613692,1.6022159512674081,5.674303293228149,0.027156202563854374,0.1086248102554175,0.13578101281927188,0.28600645065307617,0.9320585330327352,2.1543174187342324,2.0864164352416994
1,Easy,137.29498526834718,159.45961364460263,0.5146945314245972,1.7499614068436304,,1.5440835942737916,1.132327969134114,7.688313722610474,0.10293890628491945,,0.05146945314245972,0.6722773313522339,2.0893850326538086,2.6762313842773438,4.088045120239258
1,Easy,157.03732691382845,129.38383331832787,0.33888731686292106,1.4685117064059914,,2.4851736569947547,0.8472182921573027,4.870265483856201,0.05648121947715352,,0.22592487790861407,1.162095069885254,2.4026015996932983,2.0669772624969482,0.5435149073600769
1,Easy,143.7738750159042,146.28485715781738,0.14590020400314324,1.9453360533752433,,2.334403264050292,0.6808676186813352,5.935314893722534,0.048633401334381085,,0.3404338093406676,0.5560646057128906,3.6919941902160645,1.1088573251451765,0.30629195485796246
1,Easy,140.00294739870648,160.7835999922827,0.17458100785378614,1.6585195746109684,,2.6187151178067922,0.8729050392689307,3.9692914485931396,0.08729050392689307,,0.08729050392689307,0.31996822357177734,1.7024238109588623,1.5606810251871746,1.7880289554595947
1,Easy,156.5387978743603,141.22777083442392,0.12231917137732759,1.9163336849114656,0.40773057125775863,1.7124683992825862,0.9785533710186207,10.278316020965576,0.04077305712577586,0.08154611425155173,0.20386528562887932,0.44397592544555664,2.768721262613932,1.8545209765434265,0.763592004776001
1,Easy,140.51498837097614,152.09694444719287,0.13124651377269195,1.4109000230564386,0.3281162844317299,2.460872133237974,0.5906093119771139,8.674370050430298,0.06562325688634597,0.03281162844317299,0.16405814221586495,0.3213750123977661,1.4080239295959474,2.8183653354644775,0.6428371429443359
1,Easy,145.60145454368356,153.02430000156164,0.3241491095920022,2.1393841233072144,,1.8152350137152125,0.6482982191840044,6.390388250350952,0.12965964383680087,,0.25931928767360174,0.3479346036911011,1.2128254890441894,1.7026132742563884,0.46304064989089966
1,Easy,150.90497030120454,150.21840516469794,0.10445500625068965,2.6374889078299137,,1.1228913171949138,1.5145975906349998,18.20436143875122,0.052227503125344826,,0.15668250937603448,0.25405919551849365,1.7716103315353393,3.5079760551452637,1.6133333841959636
1,Easy,150.40845082133825,159.78383337561456,0.12025976060580378,2.4452817989846767,0.5612122161604176,1.4832037141382466,0.3607792818174113,8.238304138183594,0.04008658686860126,0.04008658686860126,0.08017317373720252,0.3529534339904785,2.6529580950737,2.191999673843384,0.9550133943557739
1,Easy,137.90745452173394,133.96961321254736,0.3872525576284004,0.5011503686955769,,2.801886152252544,1.2073167973120718,0.12648272514343262,0.06833868664030596,,0.2733547465612238,0.9640293916066488,1.995980143547058,1.8919738856228916,0.8316093881924947
1,Easy,151.93455769958047,128.63473076588258,0.11946479776071862,2.0707231611857897,0.27875119477501015,1.8317935656643523,0.5176807902964474,7.726338624954224,0.07964319850714575,0.07964319850714575,0.11946479776071862,0.21000027656555176,1.8816215991973877,2.0630369782447815,0.6559776465098063
1,Easy,144.9791201929866,139.70456668175757,0.24458848089051902,4.239533668768996,,0.3668827213357785,0.6114712022262975,9.997307062149048,0.12229424044525951,,0.12229424044525951,0.23737144470214844,2.5531389713287354,1.3320980072021484,0.7572223345438639
1,Easy,150.8292419302668,147.69273075776604,0.12241899921909305,1.2649963252639616,0.5712886630224342,2.366767318235799,0.5304823299494033,7.665374994277954,0.04080633307303102,0.08161266614606204,0.08161266614606204,0.37605977058410645,1.7866869767506917,3.919976313908895,1.140004277229309
1,Easy,133.2017026898275,131.4262600010261,0.5118580445773385,1.5782289707801271,0.042654837048111544,2.260706363549912,1.0663709262027887,7.17435359954834,0.25592902228866926,0.042654837048111544,0.34123869638489235,0.33064595858256024,1.4900729060173035,2.225533962249756,0.44148534536361694
1,Easy,165.30409782021508,126.75570586340173,0.06835781041388518,1.0481530930129062,0.6152202937249667,2.5064530485091234,0.3873609256786827,16.864041090011597,0.022785936804628395,0.04557187360925679,0.13671562082777036,0.464031457901001,2.3268964886665344,3.879300355911255,0.4125685691833496
1,Easy,159.862717742198,146.381038464964,0.11541279233586926,3.577796562411947,0.2019723865877712,0.7213299520991828,0.3750915750915751,18.709394931793213,0.028853198083967316,0.11541279233586926,0.05770639616793463,0.755948543548584,3.3124820504869734,5.008158922195435,1.0244441032409668
1,Easy,153.04593644321943,121.3333750104842,0.137536362539774,2.318470111384762,0.3733129840365294,1.9058610237654396,0.23577662149675543,18.506884574890137,0.07859220716558514,0.07859220716558514,0.11788831074837772,0.2499871850013733,2.083530306816101,3.045256495475769,0.24733157952626547
1,Easy,151.25015493101952,156.11054549332368,0.4298507462686567,3.391044776119403,,0.6208955223880597,0.5253731343283582,0.03299570083618164,0.14328358208955225,,0.23880597014925373,0.4371771017710368,2.5357007026672362,1.3150577545166016,0.35018000602722166
1,Easy,153.35742143381918,186.96244445163757,0.47619047619047616,3.3333333333333335,0.23809523809523808,0.6190476190476191,0.42857142857142855,7.688066482543945,0.047619047619047616,0.09523809523809523,0.09523809523809523,1.3814640045166016,3.13323312997818,1.438570499420166,0.8943761587142944
1,Easy,154.17490476587167,154.47241175399327,0.14496857126677615,2.4354719972818395,0.43490571380032844,1.1597485701342092,0.4928931423070389,0.1018362045288086,0.05798742850671046,0.05798742850671046,0.08698114276006569,0.3770294189453125,2.243534428732736,4.268372178077698,0.9951865673065186
1,Easy,142.08486793949356,123.41599997931293,0.032219156733530784,1.7076153068771314,0.6443831346706157,2.513094225215401,0.45106819426943096,12.101187229156494,0.032219156733530784,0.09665747020059234,0.06443831346706157,0.10026693344116211,2.3156155943870544,4.472014586130778,1.0411722660064697
1,Easy,150.82274528246654,136.5843461289142,0.26149131767109296,2.309839972761321,0.04358188627851549,1.9611848825331972,0.5665645216207014,7.058861255645752,0.13074565883554648,0.04358188627851549,0.13074565883554648,0.2680641810099284,1.8343323707580566,4.390246152877808,0.6594546635945638
1,Easy,144.65163460520742,151.49721872148803,0.19395408743086598,2.0171225092810063,0.0387908174861732,2.366239866656565,0.6206530797787712,7.60468053817749,0.0387908174861732,0.0387908174861732,0.1551632699446928,0.7862181663513184,1.8206260681152344,3.674689849217733,0.7034832239151001
1,Easy,148.52524074268769,137.22318744839868,0.2334549244398124,1.8009379885356958,0.40020844189682125,2.0677436164669096,0.5336112558624283,11.515450477600098,0.03335070349140177,0.03335070349140177,0.16675351745700887,0.9520480632781982,2.3873130679130554,2.204474925994873,0.5019909858703613
1,Easy,151.15270878004094,137.4006052562771,0.0928377153218495,2.8160773647627684,0.928377153218495,0.742701722574796,0.5879721970383802,21.97107195854187,0.061891810214566335,0.12378362042913267,0.0928377153218495,0.22405970096588135,1.983618140220642,1.987534999847412,1.02999480565389
1,Easy,150.30651852591998,126.40949999178319,0.22469727464478523,2.0222754718030673,0.6740918239343557,0.8987890985791409,0.7115413697084866,9.893257141113281,0.11234863732239261,0.14979818309652349,0.18724772887065436,0.2713041305541992,1.5951764583587646,2.3047451972961426,0.5353320598602295
1,Easy,168.50911321795002,130.11070002103224,0.15458937198067632,2.7310789049919486,0.10305958132045089,1.3397745571658615,0.5152979066022544,7.610738277435303,0.05152979066022544,0.10305958132045089,0.2576489533011272,0.33612632751464844,2.080362319946289,1.0266934633255005,0.28305692672729493
1,Hard,144.1630737951407,149.09060655703738,0.089554849430079,2.4776841675655192,0.20149841121767775,1.8284115091974462,0.45523715126956826,30.488338708877563,0.014925808238346501,0.059703232953386004,0.0746290411917325,1.4398322105407715,2.615201700817455,3.5842768595768857,0.9965660095214843
1,Hard,155.20513271496137,158.2410086191195,0.21887494656373374,2.0857494907838157,0.1287499685669022,1.815374556793321,0.7467498176880328,25.0644052028656,0.05149998742676088,0.03862499057007066,0.10299997485352176,0.9596115946769714,3.8028563261032104,5.098567390441895,1.2518302500247955
1,Hard,150.65843421810618,159.59016417688343,0.05964006290162884,1.133161195130948,0.4671804927294259,2.614222757188064,0.6659807024015221,27.520551681518555,0.019880020967209613,0.039760041934419225,0.09940010483604807,0.48639559745788574,2.267109923892551,4.2453457315762835,1.2133680820465087
1,Hard,148.7066368486634,146.07386538633503,0.1271057204667163,1.7250062063340073,0.16342164060006384,2.814483810334433,0.47210696173351774,15.607257604598999,0.03631592013334752,0.01815796006667376,0.0907898003333688,0.5178781747817993,4.242688477039337,4.707836389541626,0.8422343254089355
1,Hard,143.19576812482885,148.17404054810066,0.10214124218646096,1.1746242851443012,0.40856496874584386,2.740789998670036,0.629870993483176,16.43703317642212,0.05107062109323048,0.017023540364410162,0.15321186327969144,0.2727242310841878,1.9666340351104736,3.624432325363159,0.7138213051689996
1,Hard,151.52907732408494,150.81368181695737,0.09581566493593414,1.5490199164642686,0.3672933822544142,2.459268733355643,0.7026482095301837,18.53591561317444,0.04790783246796707,0.031938554978644715,0.06387710995728943,0.31841039657592773,3.010030666987101,6.798457443714142,1.961652398109436
1,Hard,140.36904054385533,136.5585227295841,0.20213983970942398,1.4958348138497375,0.36385171147696316,2.7491018200481663,0.44470764736073276,14.313737154006958,0.040427967941884795,0.060641951912827195,0.12128390382565439,0.77490234375,2.0391120115915933,3.6117798941476003,0.5897371371587118
1,Hard,157.528063153701,158.5548541722043,0.060422960899165636,2.870090642710368,0.332326284945411,1.0271903352858158,0.7250755307899877,11.069570541381836,0.030211480449582818,0.060422960899165636,0.15105740224791409,0.3023848533630371,2.1467792093753815,2.470918297767639,0.8224167823791504
1,Hard,140.10311249294318,120.8973684299149,0.10159848321600375,2.7092928857601,0.23706312750400874,1.3207802818080487,0.6434570603680237,6.512373685836792,0.0677323221440025,0.0677323221440025,0.135464644288005,0.15706539154052734,2.407959302266439,2.0945612589518228,0.6439967751502991
1,Hard,140.42379052969753,144.84876923066062,0.05972288595951219,1.1048733902509755,0.2538222653279268,3.3295508922428043,0.3881987587368292,9.915369033813477,0.014930721489878047,0.05972288595951219,0.14930721489878046,0.5240237712860107,1.794570071356637,3.05357786325308,0.3967893123626709
1,Hard,134.5107839414045,149.4710754673436,0.17229826700479944,1.550684403043195,0.4020292896778654,1.9910021964999047,1.0146453501393746,0.017381906509399414,0.038288503778844324,0.09572125944711081,0.11486551133653297,0.6039409637451172,1.35594744682312,2.175255537033081,1.4623514413833618
1,Hard,137.56913334558098,152.6922777799579,0.10008757624741269,1.5013136437111902,0.5755035634226229,2.4771675121234638,0.4503940931133571,10.01342511177063,0.05004378812370634,0.0750656821855595,0.150131364371119,0.3620370626449585,2.4754902720451355,2.5958072457994734,0.47271060943603516
1,Hard,140.17400926591276,118.10238885744992,0.22180940933755616,1.497213513028504,0.7763329326814465,2.3012726218771453,0.4990711710095014,7.41841197013855,0.02772617616719452,0.05545235233438904,0.1386308808359726,0.9040577411651611,3.3393274943033853,2.350328803062439,0.4643838405609131
1,Hard,144.9372647015159,155.2736250095121,0.09812820447162897,2.0852243450221155,0.14719230670744346,2.011628191668394,0.8831538402446607,5.778595685958862,0.049064102235814484,0.049064102235814484,0.14719230670744346,0.2860128879547119,1.6164491441514757,2.3573339780171714,1.0256754954655964
1,Hard,145.58287324797047,144.69401349590436,0.12632323560990638,1.7937899456606707,0.5052929424396255,1.8948485341485959,0.9347919435133073,6.378448009490967,0.07579394136594383,0.07579394136594383,0.10105858848792511,0.22703774770100912,1.0687424486333674,1.7159990242549352,1.6049047112464905
1,Hard,151.69031169664646,155.57450002770088,0.08614501065017331,2.2110552733544484,0.25843503195052,2.124910262704275,0.5455850674510977,6.451436996459961,0.028715003550057773,0.057430007100115546,0.11486001420023109,0.46814846992492676,2.8716172695159914,2.0863155921300254,0.8330057859420776
1,Hard,149.98253424530722,144.94436000473797,0.110705316350968,2.0203720234051663,0.304439619965162,1.992695694317424,0.69190822719355,11.85566258430481,0.055352658175484,0.110705316350968,0.19373430361419403,0.2795400619506836,1.9002148764474052,1.6066328287124634,0.6035873208727155
1,Hard,134.6884924234032,157.43126472978688,0.17468037869136896,1.6469864276614787,0.7236758545785286,2.1211188841094804,0.42422377682189605,12.625984191894531,0.04990867962610542,0.07486301943915813,0.1996347185044217,0.48202455043792725,2.2189674854278563,2.328712599618094,0.3486517369747162
1,Hard,141.57954875447948,110.54224998224527,0.11382836816362828,1.5556543649029198,0.5311990514302654,2.6939380465392024,0.15177115755150436,10.339957475662231,0.07588557877575218,0.07588557877575218,0.11382836816362828,0.142084002494812,1.682449758052826,4.253754059473674,0.1580382982889811
1,Hard,156.4157604055557,155.44747999869287,0.10541486514309244,1.2649783817171094,0.4480131768581429,2.450895614576899,0.6588429071443278,0.04248237609863281,0.02635371628577311,0.02635371628577311,0.21082973028618487,0.5840966701507568,2.30754017829895,1.692056655883789,0.5278627574443817
1,Hard,154.80691509690345,160.04743101476723,0.05621637448303627,2.4828898730007687,0.908831387475753,0.9369395747172712,0.5434249533360173,7.107259750366211,0.018738791494345423,0.028108187241518135,0.11243274896607254,0.43595314025878906,3.2169216950734456,2.1315104961395264,0.8377706607182821
1,Hard,150.36832018481698,154.5634571429608,0.0902945153136206,1.7155957909587913,0.6019634354241373,1.565104932102757,1.0534360119922404,19.408144235610962,0.015049085885603433,0.07524542942801717,0.15049085885603433,0.9142706394195557,2.3042601214514837,2.5595169407980785,1.2410475015640259
1,Hard,146.35233036200847,154.05439704944214,0.052658644451301036,1.474442044636429,0.44759847783605883,2.369639000308547,0.8951969556721177,8.649029731750488,0.026329322225650518,0.1316466111282526,0.15797593335390311,0.3900487422943115,1.5852397282918294,3.07246732711792,0.9737563530604044
1,Hard,144.32976614015416,149.29426428861916,0.020104448894647974,1.2464758314681745,0.4020889778929595,2.0104448894647975,1.4073114226253582,13.992910623550415,0.020104448894647974,0.04020889778929595,0.20104448894647975,0.08164644241333008,1.6688681443532307,2.2844644486904144,1.1306501626968384
1,Hard,150.7778378425854,147.57574999627346,0.10142850142040997,2.8146409144163766,0.25357125355102494,1.0142850142040998,0.9128565127836897,10.463033199310303,0.05071425071020499,0.05071425071020499,0.17749987748571747,0.2820855379104614,3.3270856539408364,1.7843466997146606,0.8693642275674003
1,Hard,156.05196285859816,159.88693077905248,0.16743995603602535,2.2539994081772643,0.15455995941786954,1.5584795907968512,0.8371997801801266,13.094156503677368,0.012879996618155795,0.05151998647262318,0.14167996279971376,2.191969871520996,1.8754415371838737,3.321978909628732,1.0404131412506104
2,Easy,148.67370909460905,151.7779999726022,0.6905439768998263,2.1099954849716913,,1.8030870507939907,0.9974524110775268,13.377215385437012,0.11509066281663771,,0.11509066281663771,0.836518128712972,4.629087209701538,4.24543297290802,1.4919000466664631
2,Easy,170.25004544782198,137.48961112772426,0.28402962974118867,1.2497303708612302,0.1704177778447132,3.3515496309460264,0.5112533335341396,6.491429090499878,0.05680592594823773,0.11361185189647546,0.22722370379295093,1.0360949039459229,4.313526153564453,2.3728127479553223,0.32964158058166504
2,Easy,143.79591176026116,127.9918666696176,0.14085281980742778,0.9577991746905089,0.6479229711141679,3.098762035763411,0.4225584594222834,8.692590713500977,0.028170563961485557,0.056341127922971114,0.08451169188445667,0.7921240329742432,1.2597187995910644,4.625127732753754,0.6881766319274902
2,Easy,162.50942683801418,162.39937500601323,0.22320714960401075,3.0504977112548137,0.11160357480200538,1.0416333648187168,0.892828598416043,13.905640125274658,0.07440238320133692,0.07440238320133692,0.1860059580033423,0.5379976034164429,3.76763916015625,0.9300191402435303,0.8401782035827636
2,Easy,135.66391110265008,147.51657575834543,0.20235785099418965,1.8212206589477067,0.16188628079535172,1.699805948351193,1.3355618165616516,10.555392503738403,0.04047157019883793,0.12141471059651379,0.12141471059651379,0.7025384902954102,1.583988571166992,2.6373374462127686,1.8405100504557292
2,Easy,152.80476314211754,156.5292941625504,0.3423604145770645,1.084141312827371,0.11412013819235484,2.3965229020394516,0.9700211746350161,4.650822639465332,0.11412013819235484,0.11412013819235484,0.17118020728853225,0.5307910442352295,1.1040016015370686,2.6860639254252114,1.0205522378285725
2,Easy,150.63815789395258,154.6359199890867,0.34200520880049184,1.6245247418023363,,2.223033857203197,1.068766277501537,8.730402708053589,0.04275065110006148,,0.12825195330018443,1.216076135635376,2.173279603322347,4.876989722251892,1.6393369833628337
2,Easy,148.90734374603198,137.28687503316905,0.15174866517344357,1.9423829142200777,,2.2155305115322763,0.4855957285550194,13.601058959960938,0.030349733034688714,,0.15174866517344357,1.6880838871002197,6.346680283546448,2.8902214050292967,0.5458086967468262
2,Easy,141.31844117004863,166.86281250440516,0.4594282856149922,1.115754407922124,0.13126522446142636,2.5596718769978137,0.5250608978457054,5.102001905441284,0.06563261223071318,0.13126522446142636,0.06563261223071318,1.4240550994873047,1.391053318977356,8.559859991073608,1.4799823760986328
2,Easy,179.73485998343676,148.07904997530082,0.2800875273522976,1.1670313639679066,0.09336250911743253,2.053975200583516,1.400437636761488,8.38585877418518,0.046681254558716266,0.046681254558716266,0.1400437636761488,1.140092134475708,2.924757480621338,3.959057092666626,1.701955238978068
2,Easy,137.57684614616804,159.76456249773037,0.1995420677331399,0.972767580199057,,3.0929020498636683,0.9977103386656995,8.362085580825806,0.024942758466642487,,0.12471379233321243,1.5281145572662354,3.292856454849243,3.170272316251482,1.5282252788543702
2,Easy,147.44190910344267,146.4341153892187,0.16992645129858722,1.2461273095229728,0.283210752164312,2.7754653712102577,0.7363479556272112,5.3750269412994385,0.1132843008657248,0.16992645129858722,0.16992645129858722,0.2642252445220947,0.8701735138893127,3.4039899508158364,0.6597845554351807
2,Easy,152.81813462318567,185.12350001838058,0.030959003507074617,2.41480227355182,0.1547950175353731,2.321925263030596,0.3095900350707462,14.976270914077759,0.030959003507074617,0.030959003507074617,0.030959003507074617,0.21785354614257812,6.731392860412598,15.432464122772217,1.9420781135559082
2,Easy,169.74111429548688,134.91768183567646,0.2299573321356389,1.341417770791227,0.07665244404521296,2.1845946552885693,0.4215884422486713,9.399429082870483,0.03832622202260648,0.03832622202260648,0.11497866606781945,1.0561378002166748,3.280461311340332,6.9947367906570435,0.6046502590179443
2,Easy,157.2502153692767,148.9742083455591,0.29347280934298203,2.3844665759117287,0.07336820233574551,1.2839435408755464,0.44020921401447305,11.843641757965088,0.036684101167872754,0.036684101167872754,0.07336820233574551,1.4080712795257568,3.805873076121012,8.116116046905518,1.481020450592041
2,Easy,137.5098541514793,128.36757142628943,0.48969181721572796,1.3058448459086078,0.16323060573857598,2.502869287991498,0.3808714133900106,7.014137029647827,0.10882040382571732,0.10882040382571732,0.21764080765143465,0.9820623397827148,1.8429839611053467,2.521096169948578,0.24897831678390503
2,Easy,163.81276087612724,169.41354546526617,0.4126813541106932,1.0546301271717715,0.27512090274046214,2.842915994984775,0.5043883216908472,6.909368991851807,0.04585348379007702,0.18341393516030807,0.04585348379007702,1.4079248905181885,0.7930063247680664,4.051353454589844,1.9819936752319336
2,Easy,134.23481250356417,162.28145456195554,0.5649022515034123,1.0042706693393997,0.06276691683371248,2.5734435901822117,0.6904360851708373,6.402968883514404,0.12553383366742496,0.06276691683371248,0.18830075050113745,0.9636229276657104,0.8834734559059143,3.3105443716049194,0.6362529595692953
2,Easy,151.03630001540296,182.04072726340118,0.3028817713175019,0.8653764894785768,0.4759570692132173,2.6393982929096595,0.4759570692132173,5.317134141921997,0.043268824473928845,0.043268824473928845,0.12980647342178653,0.9691569805145264,1.70542311668396,2.316890907287598,0.6837682723999023
2,Easy,151.4006870272676,145.741468751415,0.1861893409834741,2.710089296537234,0.22756475009091276,1.034385227685967,0.9930098185785284,0.29610252380371094,0.041375409107438685,0.041375409107438685,0.1448139318760354,0.6571688652038574,2.4503767755296497,1.9734526475270588,1.1165954385484969
2,Easy,139.98795238633951,145.63336368353868,0.23847228962369696,1.0015836164195273,0.09538891584947878,3.481695428505976,0.5246390371721333,5.2482216358184814,0.04769445792473939,0.09538891584947878,0.14308337377421818,1.2005999088287354,1.1849258740743,3.345170021057129,0.5660378932952881
2,Easy,159.2921999981627,171.47385715174354,0.28996177512358234,1.0873566567134338,0.14498088756179117,1.8847515383032853,1.2685827661656728,10.906530380249023,0.03624522189044779,0.07249044378089559,0.03624522189044779,1.3110835552215576,2.752401351928711,9.960931301116943,6.806633234024048
2,Easy,137.27917858133358,175.5968333260777,0.24554392134921268,0.5729358164814963,,2.7828311086244106,0.49108784269842537,6.858846187591553,0.04092398689153545,,0.12277196067460634,1.383976697921753,4.727915287017822,3.643990159034729,0.7857801914215088
2,Easy,155.7000199922671,155.0285583381386,0.13469430706092814,2.020414605913922,,1.5893928233189518,1.6163316847311375,12.560973405838013,0.026938861412185624,,0.1077554456487425,0.8240923881530762,3.242033541202545,2.6551565527915955,2.738384485244751
2,Easy,162.65168750396697,161.06675001598583,0.18775210854418775,1.0013445789023347,0.12516807236279184,3.0666177728884,0.751008434176751,5.35084342956543,0.06258403618139592,0.06258403618139592,0.18775210854418775,0.728118896484375,1.0415265560150146,8.772312641143799,0.7187312444051107
2,Easy,158.97117021117123,161.50985894879946,0.1803324880247957,1.6951253874330798,0.03606649760495914,1.6229923922231615,1.4065934065934067,8.112584829330444,0.03606649760495914,0.03606649760495914,0.07213299520991828,1.1796951293945312,2.1244930624961853,4.38840115070343,4.105659365653992
2,Easy,148.48723368334544,152.93892862142198,0.3045777019871637,3.1134609536465625,,1.5228885099358187,0.4737875364244769,13.650855779647827,0.03384196688746264,,0.10152590066238791,1.712141513824463,5.100679874420166,8.925227642059326,0.7829147179921468
2,Easy,155.83459573223234,146.46638887158284,0.3209743865305391,2.15511373813362,0.18341393516030807,2.109260254343543,0.4126813541106932,5.969595909118652,0.04585348379007702,0.09170696758015404,0.09170696758015404,1.3399853706359863,1.3548508485158284,2.1982244849205017,0.7959890365600586
2,Easy,147.9123928667312,154.69002272849056,0.24856341175906552,0.49712682351813103,0.49712682351813103,3.1603062352224045,0.7811992940999202,4.120779514312744,0.03550905882272365,0.17754529411361822,0.1420362352908946,1.364077091217041,0.7881276607513428,2.370509215763637,0.9910353422164917
2,Easy,158.33198718237094,161.69037878739113,0.23810261974887614,1.547667028367695,0.5555727794140444,1.706402108200279,1.3095644086188187,10.642889738082886,0.07936753991629204,0.07936753991629204,0.07936753991629204,0.5107085704803467,2.279459238052368,3.9260151386260986,3.361101508140564
2,Easy,154.9336551809041,163.5636304322954,0.38606568081594045,1.0178095221511159,,2.842847286008289,0.8072282417060573,7.3701722621917725,0.10529064022252922,,0.14038752029670562,0.6025716463724772,1.6185784339904785,7.828821301460266,1.0849871039390564
2,Easy,134.02521426767288,161.65402942501447,0.4094808819242009,0.7817362291280199,0.4467064166445828,2.866366173469406,0.6328340902464923,8.057700157165527,0.0744510694407638,0.0372255347203819,0.1489021388815276,0.9691241979598999,0.7604279518127441,3.6755353212356567,0.794492781162262
2,Easy,139.02431483277016,141.18963888742857,0.23589587257699698,0.9098840799398455,1.4490746458301245,2.0219646220885457,0.6065893866265637,12.546476602554321,0.033699410368142425,0.1347976414725697,0.1347976414725697,1.416020393371582,0.6654198850904193,2.5405988693237305,0.7439449429512024
2,Easy,153.71764529671552,157.91510811352447,0.2025877418589008,2.3702765797491394,0.9521623867368337,0.8508685158073833,0.749574644877933,12.244728803634644,0.060776322557670244,0.12155264511534049,0.12155264511534049,0.5739936033884684,2.470710426568985,1.5617275635401409,1.037314732869466
2,Hard,138.16555804597945,153.60437233763886,0.12317562149157979,2.2992782678428227,0.16423416198877305,1.88869286287089,0.9648757016840417,18.03421664237976,0.02052927024859663,0.08211708099438653,0.08211708099438653,1.0719871520996094,3.065512498219808,4.044285297393799,2.2772085070610046
2,Hard,147.3065882352838,152.70205813752443,0.18968984862919444,0.9213506933418016,0.10839419921668254,2.8182491796337463,1.1652376415793373,9.952076435089111,0.027098549804170636,0.05419709960834127,0.13549274902085318,1.1998956203460693,3.187980532646179,4.703789114952087,1.615185832977295
2,Hard,127.51540244363885,144.7727222453862,0.07542166865998576,0.773072103764854,0.05656625149498932,3.639095512844313,1.1878912813947757,7.843169212341309,0.01885541716499644,0.01885541716499644,0.20740958881496085,0.6060795783996582,2.175154527028402,3.083535237745805,0.9319087808782404
2,Hard,137.50891025679616,147.3186896584029,0.13227532695527255,2.210887607680984,0.0377929505586493,2.4943347368708535,0.5479977831004148,11.428059816360474,0.0377929505586493,0.0377929505586493,0.17006827751392184,0.4974910020828247,2.225430170694987,3.4174701145717075,0.5218371550242106
